,viewed
220214,1
220217,1
220220,0
220222,0
220223,0
220224,0
220225,1
220227,1
220229,1
220231,1
220233,1
220235,1
220238,0
220239,1
220242,1
220245,1
220248,0
220250,0
220252,1
220255,1
220258,1
220261,1
220264,1
220267,1
220270,1
220273,1
220276,0
220278,1
220280,1
220282,1
220285,1
220288,1
220291,0
220293,1
220295,1
220297,1
220300,0
220302,1
220305,0
220306,0
220307,1
220309,1
220311,1
220313,1
220315,1
220318,1
220320,1
220323,0
220324,1
220326,0
220328,0
220330,0
220332,1
220335,1
220338,0
220340,0
220341,1
220343,1
220346,1
220349,1
220352,1
220355,1
220358,1
220361,0
220362,0
220364,0
220366,0
220368,1
220370,0
220371,0
220373,1
220376,1
220378,0
220379,0
220381,1
220384,1
220387,1
220389,0
220391,1
220394,0
220396,0
220398,1
220401,1
220404,1
220407,0
220409,1
220412,1
220415,1
220417,1
220419,0
220420,0
220421,1
220423,0
220424,0
220426,0
220427,1
220429,0
220431,1
220434,0
220435,1
220437,0
220439,0
220440,0
220442,1
220445,1
220448,1
220451,0
220453,1
220455,1
220458,1
220461,1
220464,1
220467,0
220468,0
220469,0
220471,0
220473,1
220475,1
220478,1
220481,1
220484,1
220486,1
220489,1
220492,1
220495,0
220496,0
220497,0
220499,1
220502,1
220505,1
220508,0
220509,0
220510,0
220512,1
220515,1
220517,0
220518,0
220519,0
220521,1
220524,1
220527,1
220529,1
220531,1
220534,0
220535,0
220536,1
220539,0
220540,1
220543,1
220545,0
220546,0
220547,0
220548,0
220549,0
220550,1
220552,1
220555,1
220558,0
220559,1
220561,1
220564,1
220566,1
220569,0
220570,0
220572,1
220575,0
220576,1
220578,1
220581,0
220582,0
220584,0
220585,1
220588,1
220591,1
220594,1
220597,0
220598,0
220599,0
220600,0
220602,1
220604,1
220606,0
220608,1
220610,1
220613,1
220616,1
220618,0
220619,1
220621,1
220623,1
220626,1
220629,0
220631,1
220634,1
220637,0
220638,1
220640,1
220643,0
220645,0
220646,1
220649,1
220651,1
220654,0
220655,0
220657,0
220659,1
220662,0
220663,0
220664,1
220666,1
220669,1
220671,0
220672,0
220674,0
220675,1
220677,1
220679,0
220681,0
220682,1
220684,1
220687,1
220689,0
220690,0
220692,1
220695,1
220698,0
220699,0
220700,0
220701,0
220702,1
220704,0
220705,0
220706,1
220708,1
220710,0
220711,1
220713,1
220716,1
220719,0
220720,1
220723,0
220726,0
220728,1
220731,1
220734,1
220737,1
220739,0
220740,1
220743,0
220745,0
220746,1
220749,1
220751,1
220754,0
220755,0
220756,1
220759,1
220762,0
220763,1
220765,0
220766,0
220767,0
220768,0
220769,0
220770,1
220772,0
220773,0
220774,1
220776,1
220778,0
220780,1
220783,1
220786,0
220788,0
220789,1
220792,0
220794,1
220797,0
220799,0
220801,1
220804,1
220807,1
220810,1
220813,0
220814,0
220815,1
220817,1
220819,0
220821,0
220822,1
220824,1
220826,0
220827,1
220830,1
220832,1
220834,0
220835,0
220836,0
220838,0
220839,0
220840,0
220841,1
220844,0
220846,1
220848,1
220851,0
220853,0
220855,0
220857,1
220860,1
220863,0
220865,0
220867,1
220870,0
220872,0
220873,0
220874,1
220877,0
220879,1
220881,0
220882,0
220883,0
220885,0
220886,1
220888,0
220890,1
220893,1
220896,1
220899,1
220902,0
220903,0
220904,1
220907,1
220910,1
220913,0
220915,1
220917,0
220918,1
220920,1
220922,1
220925,1
220928,0
220930,1
220933,0
220934,1
220937,1
220940,1
220942,0
220943,0
220945,1
220947,0
220949,0
220951,0
220952,1
220953,1
220955,0
220956,0
220957,1
220959,1
220961,1
220964,1
220967,0
220968,1
220970,1
220972,0
220974,1
220977,1
220980,1
220982,0
220984,1
220986,1
220989,1
220992,1
220995,0
220997,0
220999,1
221002,1
221005,1
221008,1
221011,0
221013,1
221016,0
221017,1
221020,0
221022,1
221024,0
221025,0
221027,1
221030,1
221033,1
221036,1
221039,1
221041,1
221043,0
221045,1
221048,0
221049,1
221052,1
221055,1
221057,0
221058,0
221059,0
221060,0
221061,1
221064,0
221065,1
221068,1
221070,1
221073,0
221074,0
221076,1
221079,1
221081,0
221082,1
221085,1
221088,0
221089,0
221091,0
221093,1
221095,1
221098,1
221101,1
221103,1
221106,1
221109,1
221112,1
221115,1
221118,1
221120,1
221123,0
221125,0
221127,0
221128,0
221130,0
221132,0
221133,0
221134,0
221135,1
221138,0
221140,1
221143,0
221144,1
221146,0
221147,0
221148,0
221150,1
221153,1
221155,1
221157,1
221160,0
221161,0
221163,1
221166,1
221169,0
221170,0
221172,0
221173,1
221176,1
221179,0
221181,0
221183,1
221185,0
221186,0
221187,1
221190,1
221192,1
221195,1
221198,1
221201,1
221204,0
221205,0
221207,0
221209,0
221211,0
221213,1
221216,1
221218,1
221221,1
221224,1
221226,1
221228,1
221231,1
221234,1
221237,1
221240,1
221243,0
221244,1
221246,1
221249,1
221252,1
221255,1
221257,1
221259,1
221261,1
221264,0
221266,1
221268,0
221269,0
221270,1
221272,1
221274,0
221275,1
221278,0
221279,1
221282,0
221284,1
221287,0
221289,1
221292,1
221294,1
221296,1
221298,1
221299,1
221301,0
221302,1
221305,1
221308,1
221311,1
221314,0
221316,1
221319,1
221321,0
221323,0
221324,1
221327,1
221329,1
221331,1
221333,1
221336,0
221337,1
221340,0
221341,0
221343,1
221346,1
221349,1
221351,1
221354,0
221355,1
221357,1
221360,1
221363,0
221364,0
221366,0
221367,0
221369,0
221371,0
221372,0
221373,1
221375,0
221377,0
221379,1
221381,1
221384,1
221387,1
221390,0
221391,0
221393,0
221394,1
221397,0
221399,1
221401,1
221403,1
221405,1
221407,1
221410,1
221413,1
221416,1
221419,0
221420,1
221422,1
221425,1
221428,1
221431,1
221434,1
221437,1
221440,0
221441,0
221442,0
221443,1
221446,0
221448,1
221451,1
221454,1
221456,0
221457,1
221460,1
221462,1
221465,1
221468,1
221471,0
221473,1
221476,1
221479,1
221482,1
221484,0
221485,1
221488,1
221491,1
221494,1
221497,1
221500,0
221501,0
221503,0
221504,1
221507,0
221508,0
221509,1
221512,0
221514,0
221515,1
221518,0
221519,1
221521,1
221524,1
221527,1
221530,1
221532,0
221534,0
221536,0
221538,0
221539,0
221541,0
221542,0
221544,0
221546,0
221548,0
221550,0
221551,0
221553,0
221555,1
221558,1
221561,1
221564,0
221566,0
221568,1
221571,1
221573,1
221576,0
221577,1
221579,1
221582,0
221583,1
221585,1
221588,0
221590,0
221591,0
221593,0
221594,1
221596,1
221599,0
221601,0
221603,0
221605,0
221606,1
221609,1
221612,1
221614,0
221616,0
221618,0
221619,1
221621,1
221624,0
221626,1
221628,0
221630,1
221632,1
221635,1
221637,1
221639,1
221641,1
221644,1
221647,0
221648,1
221651,1
221654,1
221657,1
221659,1
221661,0
221662,0
221663,0
221664,0
221665,0
221667,1
221670,0
221671,1
221673,1
221676,0
221678,1
221681,0
221683,1
221686,0
221687,1
221690,1
221693,0
221695,1
221697,1
221699,1
221701,1
221703,1
221706,1
221709,0
221710,0
221711,0
221712,1
221714,1
221717,1
221719,1
221721,1
221724,0
221725,1
221727,0
221728,1
221731,1
221734,1
221736,0
221737,0
221739,0
221740,0
221742,0
221744,1
221747,0
221748,0
221749,0
221750,0
221752,1
221755,0
221756,0
221757,1
221760,0
221762,0
221763,0
221764,1
221767,1
221769,0
221770,1
221773,0
221775,1
221778,0
221780,1
221782,1
221784,1
221787,0
221789,0
221792,1
221795,1
221798,0
221800,0
221801,1
221804,1
221807,0
221808,0
221809,1
221812,1
221815,0
221817,0
221819,1
221821,0
221823,0
221824,0
221825,0
221826,0
221828,1
221831,1
221833,1
221836,1
221838,1
221840,0
221841,1
221843,1
221846,0
221847,0
221848,1
221851,1
221853,0
221855,1
221858,0
221860,0
221861,0
221863,1
221865,1
221868,1
221871,0
221872,0
221873,1
221876,0
221877,0
221878,1
221880,1
221882,1
221884,1
221886,1
221888,1
221890,1
221892,0
221893,0
221895,0
221897,1
221899,1
221902,0
221904,0
221905,1
221908,1
221910,1
221912,1
221915,1
221918,1
221920,1
221922,1
221925,0
221927,1
221929,1
221932,1
221934,1
221937,0
221938,1
221940,1
221943,0
221945,0
221947,0
221948,1
221950,1
221952,1
221955,0
221956,1
221958,0
221959,1
221961,1
221964,1
221966,0
221967,0
221968,1
221970,1
221973,0
221974,0
221976,0
221977,1
221979,1
221982,0
221984,1
221986,0
221987,1
221989,0
221990,1
221993,0
221995,1
221998,1
222000,1
222002,1
222004,0
222005,0
222006,1
222009,1
222012,1
222015,1
222018,1
222021,0
222022,1
222025,1
222027,1
222030,1
222032,0
222033,1
222036,0
222037,0
222039,1
222042,1
222045,0
222048,1
222051,0
222052,1
222055,1
222058,1
222060,0
222061,0
222063,0
222065,1
222068,1
222070,1
222072,1
222075,0
222077,1
222079,0
222081,1
222083,0
222084,0
222085,1
222088,1
222090,1
222092,1
222095,1
222098,0
222099,0
222100,1
222103,0
222105,0
222107,0
222108,0
222110,0
222111,0
222112,1
222114,0
222115,1
222117,0
222118,0
222119,0
222121,0
222123,0
222125,1
222128,1
222131,0
222132,1
222135,0
222137,0
222139,0
222140,1
222142,1
222145,0
222146,1
222148,0
222150,0
222151,1
222153,1
222156,0
222158,1
222160,1
222163,1
222166,1
222169,1
222172,1
222175,0
222176,1
222178,0
222179,1
222182,1
222185,1
222188,0
222190,0
222191,0
222192,0
222193,1
222195,1
222198,0
222199,0
222200,0
222202,1
222204,1
222207,0
222209,1
222212,1
222215,1
222218,1
222220,1
222222,0
222223,1
222226,0
222227,1
222230,1
222233,1
222236,1
222239,0
222240,1
222243,0
222244,0
222245,0
222246,0
222247,1
222250,0
222252,0
222253,0
222255,1
222258,1
222261,0
222263,1
222265,0
222267,0
222268,1
222271,0
222272,1
222274,1
222277,1
222280,1
222283,1
222286,0
222288,1
222291,1
222294,0
222296,1
222299,0
222300,1
222303,0
222305,1
222307,1
222310,1
222312,0
222313,1
222315,1
222318,1
222321,0
222322,0
222324,0
222326,0
222328,1
222331,1
222333,1
222336,0
222338,1
222341,1
222344,0
222346,0
222347,1
222349,0
222350,1
222353,0
222356,0
222357,0
222359,1
222362,1
222364,1
222367,1
222370,1
222372,1
222375,1
222378,0
222380,1
222383,1
222385,0
222387,0
222389,0
222390,1
222392,0
222393,0
222395,1
222398,1
222401,0
222402,0
222404,0
222406,0
222408,1
222411,1
222413,0
222414,1
222416,1
222418,0
222420,1
222423,1
222425,1
222427,0
222428,0
222429,0
222430,1
222433,1
222436,0
222437,0
222438,1
222440,1
222443,1
222446,1
222449,0
222451,1
222453,0
222454,1
222456,1
222459,1
222462,1
222465,1
222468,1
222471,1
222474,0
222476,1
222478,0
222479,1
222482,0
222484,1
222486,0
222488,1
222490,1
222492,1
222495,1
222498,1
222501,1
222504,0
222505,0
222506,1
222508,1
222510,1
222512,0
222514,1
222517,1
222520,0
222521,1
222524,1
222527,1
222529,1
222532,1
222534,1
222537,0
222538,0
222540,0
222542,0
222544,0
222545,0
222546,0
222548,1
222551,0
222552,0
222554,1
222556,1
222559,0
222560,0
222561,0
222562,0
222564,0
222565,0
222566,0
222567,1
222570,0
222571,0
222572,0
222573,0
222574,1
222576,1
222579,1
222581,1
222583,1
222585,1
222588,1
222591,1
222594,1
222597,1
222600,0
222601,0
222603,0
222604,1
222607,0
222609,1
222612,0
222614,0
222615,1
222618,1
222621,1
222624,1
222627,1
222630,1
222633,0
222634,1
222637,1
222639,1
222642,1
222645,1
222648,1
222651,0
222653,0
222654,1
222656,1
222659,1
222662,0
222664,0
222665,1
222667,0
222669,1
222671,1
222674,0
222676,1
222678,1
222680,0
222681,0
222682,0
222684,1
222687,0
222688,0
222689,0
222691,0
222692,0
222694,1
222697,1
222700,1
222702,1
222705,1
222708,0
222710,0
222711,0
222712,0
222714,1
222717,1
222720,0
222722,1
222725,0
222727,0
222729,1
222732,1
222735,1
222737,1
222740,1
222743,0
222744,0
222745,1
222748,1
222751,1
222754,0
222755,0
222756,0
222757,1
222759,1
222762,1
222765,0
222767,1
222770,1
222772,0
222774,1
222777,1
222780,1
222783,0
222785,0
222786,0
222788,0
222789,0
222791,1
222793,1
222795,0
222796,0
222798,1
222801,0
222802,0
222804,0
222805,0
222807,0
222809,1
222812,1
222814,1
222816,1
222818,1
222821,1
222823,1
222826,1
222829,1
222831,1
222833,0
222834,1
222836,1
222839,1
222842,0
222843,1
222846,0
222848,0
222849,0
222850,1
222853,0
222854,0
222856,1
222858,1
222860,0
222861,0
222863,1
222866,0
222867,0
222868,1
222870,0
222872,0
222873,1
222875,1
222877,1
222879,1
222882,1
222884,1
222886,1
222888,1
222891,1
222894,0
222895,1
222898,1
222901,0
222902,1
222904,0
222905,0
222906,1
222909,0
222910,0
222911,0
222913,1
222915,0
222916,0
222918,1
222921,0
222922,1
222925,1
222928,0
222930,1
222933,1
222936,0
222938,0
222939,0
222940,1
222943,1
222946,0
222948,1
222951,0
222953,0
222955,0
222957,1
222959,1
222962,1
222964,1
222966,1
222969,1
222971,1
222973,0
222974,0
222975,1
222978,0
222980,0
222982,0
222983,0
222984,1
222986,1
222989,1
222992,0
222993,0
222994,0
222996,1
222999,1
223002,1
223005,1
223008,1
223011,1
223013,1
223016,1
223019,0
223021,0
223022,1
223025,1
223028,1
223031,1
223034,0
223035,1
223037,1
223039,1
223041,1
223044,0
223046,1
223049,1
223052,0
223053,1
223056,1
223059,0
223060,0
223061,0
223062,0
223063,1
223066,1
223069,1
223072,1
223075,1
223078,1
223081,0
223082,1
223085,1
223088,1
223091,1
223094,1
223097,1
223099,0
223101,0
223102,1
223104,0
223106,0
223108,1
223110,0
223112,1
223114,1
223117,1
223120,0
223121,1
223124,0
223126,0
223127,1
223130,1
223133,1
223136,0
223137,0
223139,0
223140,0
223142,1
223145,1
223147,1
223150,0
223152,0
223154,1
223157,1
223160,1
223162,0
223163,1
223166,1
223169,1
223172,0
223174,1
223176,0
223178,1
223181,0
223182,1
223185,0
223186,1
223188,1
223190,0
223192,1
223195,0
223196,0
223198,0
223199,0
223201,0
223203,0
223204,1
223207,1
223210,1
223213,1
223215,1
223218,0
223219,1
223222,1
223225,0
223226,0
223228,1
223231,1
223234,0
223236,1
223239,1
223241,0
223243,1
223245,1
223248,1
223251,0
223252,1
223255,1
223258,1
223261,1
223264,0
223265,1
223268,1
223270,1
223273,1
223276,1
223279,1
223282,0
223284,1
223287,1
223290,1
223293,1
223296,0
223298,1
223301,1
223304,1
223306,0
223308,1
223311,1
223314,0
223316,0
223318,1
223321,0
223322,0
223323,0
223324,1
223326,0
223327,0
223328,0
223329,1
223331,0
223332,0
223333,0
223334,0
223335,0
223337,1
223340,1
223342,1
223344,0
223345,0
223346,1
223348,1
223350,1
223353,1
223355,1
223358,1
223361,0
223363,1
223366,1
223369,0
223371,0
223372,1
223374,1
223377,1
223379,0
223380,0
223382,0
223383,0
223384,0
223385,0
223386,1
223388,0
223389,1
223391,1
223394,0
223396,1
223399,0
223401,1
223403,0
223405,1
223408,0
223410,0
223412,0
223413,1
223416,1
223419,1
223422,1
223425,0
223427,0
223429,0
223430,0
223431,1
223434,0
223435,1
223438,1
223441,0
223443,0
223444,1
223446,1
223449,1
223452,1
223455,1
223457,1
223459,0
223461,1
223464,1
223467,1
223470,1
223473,0
223474,1
223476,0
223477,0
223478,0
223479,1
223481,1
223483,1
223486,0
223488,0
223489,0
223490,0
223492,1
223495,1
223497,0
223498,0
223499,0
223500,0
223502,0
223503,0
223504,1
223507,0
223508,0
223509,1
223512,0
223513,1
223516,1
223519,1
223522,1
223525,1
223528,1
223531,0
223532,1
223534,0
223535,1
223538,1
223540,1
223543,1
223546,0
223547,0
223549,1
223551,1
223554,0
223555,1
223558,1
223561,1
223563,1
223566,0
223567,1
223570,0
223571,0
223573,1
223576,0
223578,0
223580,0
223582,1
223584,0
223586,0
223588,0
223589,0
223590,0
223591,1
223593,0
223595,0
223597,1
223599,1
223602,0
223604,0
223606,1
223609,1
223612,1
223614,1
223616,1
223619,1
223622,1
223625,0
223626,0
223627,0
223629,1
223632,0
223633,0
223634,0
223635,0
223637,1
223640,0
223642,0
223644,1
223647,0
223648,1
223651,1
223654,0
223656,0
223658,0
223660,0
223661,1
223663,0
223665,0
223667,1
223670,0
223671,0
223672,1
223675,0
223676,1
223678,0
223680,1
223683,0
223685,0
223687,1
223690,1
223692,0
223693,1
223695,0
223697,1
223700,0
223702,1
223705,1
223707,1
223710,0
223711,1
223714,0
223715,1
223718,1
223721,0
223723,1
223726,0
223728,0
223729,1
223732,1
223734,0
223735,1
223738,0
223740,1
223743,1
223745,0
223747,1
223750,0
223752,1
223754,1
223756,1
223759,1
223762,0
223763,0
223764,1
223767,0
223768,0
223769,0
223770,0
223771,0
223772,1
223774,0
223776,0
223777,0
223779,1
223782,1
223785,0
223787,1
223790,1
223793,0
223794,0
223795,0
223797,1
223799,1
223801,0
223803,0
223805,1
223808,0
223810,0
223811,0
223812,1
223815,0
223816,1
223818,1
223821,0
223823,0
223825,0
223827,1
223830,1
223833,0
223835,0
223837,1
223839,1
223842,0
223843,1
223846,1
223849,1
223851,0
223852,0
223854,0
223856,0
223857,1
223860,1
223862,0
223863,1
223865,1
223868,0
223869,1
223872,0
223874,1
223876,1
223879,1
223881,0
223882,1
223885,0
223886,1
223889,0
223890,1
223893,0
223895,0
223897,0
223898,1
223900,0
223902,1
223904,0
223906,1
223909,0
223910,1
223913,1
223916,1
223919,1
223921,1
223924,1
223927,1
223930,1
223933,1
223936,1
223939,0
223941,1
223944,1
223947,0
223949,0
223951,1
223954,1
223957,0
223959,1
223962,1
223965,0
223966,1
223969,0
223971,0
223973,1
223976,1
223979,0
223981,0
223982,0
223984,0
223986,1
223988,1
223991,1
223994,0
223996,0
223997,1
223999,1
224001,1
224004,1
224007,1
224009,0
224011,0
224013,0
224014,0
224016,0
224017,0
224018,1
224020,0
224022,1
224024,0
224025,1
224027,0
224028,1
224030,0
224032,1
224035,0
224036,1
224039,0
224040,0
224041,0
224042,0
224043,1
224046,1
224048,1
224051,0
224053,0
224055,0
224057,0
224059,1
224061,1
224064,0
224065,1
224067,0
224069,0
224070,0
224071,0
224072,1
224074,1
224076,0
224078,1
224080,0
224082,0
224083,1
224086,0
224088,1
224090,1
224092,1
224094,0
224096,0
224097,1
224100,0
224102,1
224104,0
224106,0
224107,1
224109,1
224112,0
224113,1
224116,0
224118,1
224121,0
224122,1
224125,0
224126,0
224128,0
224129,1
224131,1
224133,0
224135,0
224137,1
224139,1
224142,1
224145,0
224147,0
224148,0
224150,1
224153,0
224155,1
224158,0
224159,0
224160,0
224161,0
224162,0
224163,0
224165,0
224167,1
224169,1
224172,0
224174,1
224177,1
224180,1
224183,0
224184,1
224187,0
224189,1
224192,0
224193,1
224196,1
224199,0
224200,0
224201,0
224202,0
224203,0
224205,1
224208,0
224210,1
224213,1
224215,1
224217,0
224218,1
224220,1
224222,1
224225,0
224227,1
224230,0
224231,0
224232,0
224233,0
224234,1
224237,0
224238,1
224240,1
224243,1
224245,1
224247,0
224248,0
224249,1
224251,0
224252,0
224253,1
224256,0
224257,1
224259,0
224260,1
224263,0
224264,1
224267,0
224268,0
224269,1
224271,0
224273,0
224275,1
224278,1
224281,1
224283,1
224286,1
224288,1
224291,1
224294,0
224296,1
224299,1
224300,1
224303,0
224304,0
224306,0
224308,1
224311,1
224314,1
224317,1
224320,0
224321,0
224322,1
224325,1
224328,0
224330,1
224333,1
224336,1
224338,0
224340,1
224342,0
224343,1
224346,0
224348,1
224349,1
224352,1
224354,1
224357,0
224358,1
224361,1
224364,0
224366,1
224369,1
224372,0
224373,1
224375,0
224377,0
224379,0
224380,0
224382,0
224383,1
224386,1
224388,1
224390,1
224393,0
224394,1
224397,1
224400,0
224401,1
224403,1
224406,0
224408,1
224411,0
224413,0
224414,1
224416,1
224418,1
224421,0
224423,1
224425,0
224426,1
224429,1
224431,0
224433,0
224434,0
224435,1
224437,1
224439,0
224441,0
224443,0
224444,1
224447,0
224448,0
224450,0
224452,1
224455,1
224457,0
224458,0
224459,1
224462,0
224464,1
224467,0
224468,1
224471,0
224473,1
224475,1
224478,0
224480,1
224482,1
224485,0
224487,0
224489,1
224492,0
224493,0
224495,1
224498,1
224500,1
224502,1
224504,1
224506,1
224509,0
224511,0
224513,1
224515,1
224518,0
224520,0
224521,1
224524,0
224526,0
224528,1
224531,1
224534,1
224537,1
224540,1
224543,1
224546,1
224548,0
224549,1
224551,1
224554,1
224556,1
224559,1
224562,0
224564,0
224566,1
224569,1
224572,1
224575,0
224576,1
224578,1
224581,0
224583,0
224585,0
224586,1
224589,0
224590,0
224591,1
224593,0
224595,0
224596,1
224599,0
224600,1
224603,1
224605,1
224608,1
224611,1
224613,1
224615,0
224617,0
224619,0
224620,0
224622,0
224624,0
224625,0
224626,0
224627,1
224630,1
224632,0
224634,0
224635,0
224637,1
224640,1
224643,0
224645,0
224646,1
224647,1
224650,0
224651,1
224652,1
224654,0
224655,0
224657,1
224660,0
224662,0
224663,0
224665,0
224666,0
224667,0
224668,0
224670,1
224673,1
224676,0
224678,0
224680,0
224681,0
224682,1
224685,1
224687,1
224689,0
224690,1
224693,1
224696,1
224699,0
224701,0
224703,1
224706,1
224709,1
224711,1
224714,1
224717,0
224718,1
224721,1
224723,1
224725,1
224728,1
224730,1
224733,1
224736,1
224739,1
224742,1
224745,1
224747,1
224750,0
224752,1
224755,0
224756,1
224759,1
224762,1
224764,0
224766,1
224768,0
224770,1
224773,0
224774,1
224776,0
224777,1
224779,0
224780,0
224781,1
224783,1
224785,1
224787,1
224789,1
224791,0
224792,1
224794,1
224796,1
224798,1
224800,0
224801,1
224803,0
224804,0
224805,0
224806,1
224808,0
224809,0
224810,0
224812,0
224813,0
224814,0
224815,1
224817,1
224819,1
224821,1
224823,1
224825,0
224826,0
224827,0
224828,1
224830,0
224832,0
224833,1
224835,0
224836,0
224837,1
